category,faam_property,type,value,base_url,label
metadata,label,string,Louis Spohr,,
metadata,description,string,"German composer, violinist and conductor",,
metadata,aliases,string,Ludwig Spohr,,
metadata,aliases,string,Louis Spohr,,
metadata,qid,externalid,Q57226,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995959,,
statements,VIAF ID,externalid,54210590,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/149499,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Spohr,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1784-04-05,,
statements,date of death,date,1859-10-22,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,9CVVGZdo,,violinist
statements,occupation,item,bX2aWAhB,,musician
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,Cvc2GLdL,,Duchy of Brunswick
statements,place of birth,item,KBtiJzBc,,
statements,place of death,item,322brsk4,,
statements,instrument,item,G8tgNnWV,,violin
statements,influenced by,item,HJeQijVf,,
statements,influenced by,item,dEs5J8i5,,
