category,faam_property,type,value,label,qualifiers
metadata,label,string,Six morceaux caractéristiques,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005364,,
metadata,FAAM manifestation ID,id,ORP-20143703p5,,
metadata,call number,string,KTS1 H.11.map.003,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,F4ZEniBQ,clef,
statements,handwritten annotation,item,gpdFtfXA,measure subdivision,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,A85JP7AT,organ music,
statements,keyword,item,hDjDJrVY,march,
statements,instrumentation,item,BJpg68ny,reed organ,
statements,agent,statement,DdadiMfy,Alphonse Mailly,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,JEZ5AweR,Schott Music,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,9k2MygHr,City of Brussels,
