category,faam_property,type,value,base_url,label
metadata,label,string,Dietrich Buxtehude,,
metadata,description,string,Danish-German organist and composer,,
metadata,id,id,o9BpzFce,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q153637,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,37101174,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/119801,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Buxtehude,_Dietrich",https://imslp.org/wiki/,
statements,date of birth,date,1637-00-00,,
statements,date of death,date,1707-05-09,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,L26MfUKx,,church musician
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,nationality,item,SiJN3Dap,,Kingdom of Denmark
statements,place of birth,item,ZosJDB7h,,Helsingborg
statements,place of death,item,ENQMmgHu,,Lübeck
statements,instrument,item,RXg4snEH,,organ
statements,influenced by,item,SLsZLFhB,,
resources,image,image,Dieterich_Buxtehude.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
