category,faam_property,type,value,base_url,label
metadata,label,string,Benoît-Constat Fauconier,,
metadata,label,string,Benoît-Constat Fauconier,,
metadata,description,string,French composer,,
metadata,id,id,5FohkCyi,,
metadata,nodegoat_id,id,16003984,,
metadata,aliases,string,Benoît-Constat Fauconnier,,
metadata,aliases,string,Benoît-Constat Fauconier,,
metadata,qid,externalid,Q55836955,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,66731275,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Fauconier,_Benoit_Constant",https://imslp.org/wiki/,
statements,date of birth,date,1816-01-01,,
statements,date of death,date,1898-01-01,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,MaWnCnVw,,arrangement
statements,related to,item,HwcYgL5C,,salon music
statements,occupation,item,9jaW5gj6,,librarian
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
