category,faam_property,type,value,base_url,label
metadata,label,string,Louis Gobbaerts,,
metadata,label,string,Louis Gobbaerts,,
metadata,description,string,"Belgian concert pianist, piano teacher and composer (1835-1886)",,
metadata,nodegoat_id,id,16002778,,
metadata,aliases,string,Louis Streabbog,,
metadata,aliases,string,Jean Louis Gobbaerts,,
metadata,aliases,string,Louis Gobbaerts,,
metadata,qid,externalid,Q6171053,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,34040517,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30071913,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gobbaerts,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1835-09-28,,
statements,date of death,date,1886-05-05,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,jGe3vcFB,,Antwerp
statements,place of death,item,9k2MygHr,,City of Brussels
statements,instrument,item,GoXpNrsh,,piano
