category,faam_property,type,value,base_url,label
metadata,label,string,Joachim Raff,,
metadata,description,string,Swiss composer (1822-1882),,
metadata,id,id,Sv4fjwFU,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q547301,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,34644328,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/32686,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Raff,_Joachim",https://imslp.org/wiki/,
statements,date of birth,date,1822-05-27,,
statements,date of birth,date,1822-01-01,,
statements,date of death,date,1882-06-24,,
statements,date of death,date,1882-06-25,,
statements,date of death,date,1882-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,RHfvaKqY,,pianist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,jN8Vq8mU,,Switzerland
statements,place of birth,item,PSGLuAgw,,Lachen
statements,place of death,item,SptwZTXr,,Frankfurt
statements,instrument,item,GoXpNrsh,,piano
statements,employer,item,MQ2YMABS,,Frankfurt University of Music and Performing Arts
statements,employer,item,NkSwdbTS,,Hoch Conservatory
resources,image,image,Jjraffportrait.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
