category,faam_property,type,value,base_url,label
metadata,label,string,Louis De Bondt,,
metadata,label,string,Louis De Bondt,,
metadata,description,string,Belgian organist and music educator,,
metadata,nodegoat_id,id,16004297,,
metadata,aliases,string,Louis De Bondt,,
metadata,qid,externalid,Q28129940,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,162273993,https://viaf.org/viaf/,
statements,date of birth,date,1877-07-05,,
statements,date of death,date,1920-09-23,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,9farY66Z,,music education
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,i8NP5cNP,,Puurs
statements,place of death,item,bKNyYiDv,,Laeken - Laken
statements,instrument,item,RXg4snEH,,organ
