category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Dernier Concerto : pour Piano, avec Accompagnement d'Orchestre : N° 1. des Oeuvres Posthumes",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992596,,,
metadata,FAAM manifestation ID,id,KCG-000350255,,,
metadata,call number,string,II643,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,Lifw9vuE,,posthumous work,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,musical work,item,XgffK43M,,"Piano Concerto in F major, Op.Posth.1",
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|1842
statements,agent,statement,5MMa69Kf,,Johann Nepomuk Hummel,YvQmwaaW||
