category,faam_property,type,value,base_url,label
metadata,label,string,Arnold Schoenberg,,
metadata,description,string,Austrian-Jewish American composer (1874-1951),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q154770,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,12492826,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/86683,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Schoenberg,_Arnold",https://imslp.org/wiki/,
statements,date of birth,date,1874-09-13,,
statements,date of death,date,1951-07-13,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RU9hU5Pa,,classical composer
statements,occupation,item,cZjUN9f7,,painter
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,N3DQMCdv,,music theorist
statements,occupation,item,HFXn6pSD,,writer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,JoNf8FqJ,,music teacher
statements,occupation,item,iHPTEWSN,,artist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,kyFWDzyM,,Austria
statements,nationality,item,LbfJnd9y,,United States
statements,nationality,item,hukgqSRn,,Austria–Hungary
statements,nationality,item,oDvJJJ7G,,Germany
statements,place of birth,item,LD8HW7Tp,,Vienna
statements,place of death,item,fQCekjVZ,,Los Angeles
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,96yEBVHi,,
statements,employer,item,TJ6MCytv,,Prussian Academy of Arts
