category,faam_property,type,value,label,qualifiers
metadata,label,string,"Les délices de l'opéra : rondos, fantaisies, mosaïque et variations sur des thêmes favorits des opéras modernes: pour la flûte avec accompagnement de pianoforte",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992745,,
metadata,FAAM manifestation ID,id,KCG-000345131,,
metadata,call number,string,A1461 (1-4),,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,McMWybdZ,Turn,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,fPsPgkcQ,cantabile,
statements,editorial annotation,item,gSHSbZQr,instrument call,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,MV3uErvy,flute,
statements,musical work,item,MN2LbyLc,Les Délices de l'Opéra,
statements,agent,statement,h57Tj7hg,Ludwig Plattner,GBgJfRbK|Jr6p4UHj|
statements,agent,statement,JGR5Pepj,Vincenzo Bellini,fkHJwpoD||
statements,agent,statement,5bgtFZou,Anton Bernhard Fürstenau,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Jr6p4UHj,Rotterdam,
