category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,La Muette de Portici : Fantaisie : voor fluit met begeleiding van piano : Opus ?,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992735,,,
metadata,FAAM manifestation ID,id,KCG-000370141,,,
metadata,call number,string,DS4645,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,GKShCHKk,,fortepiano,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,handwritten annotation,item,QyAptNqX,,ritardando,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,5CuESLMk,,fantasia,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,i9Tg828C,,La muette de Portici,
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,Q9hzqiq3,,Daniel François Esprit Auber,YvQmwaaW||
statements,agent,statement,Xt8m8K6L,,Jean-Louis Tulou,YvQmwaaW||
