category,faam_property,type,value,base_url,label
metadata,label,string,Ernest Reyer,,
metadata,description,string,French opera composer and music critic (1823–1909),,
metadata,aliases,string,Ernest Rey,,
metadata,aliases,string,"Rey, Ernest",,
metadata,aliases,string,Louis Étienne Ernest Rey dit Reyer,,
metadata,aliases,string,Ernest Reyer,,
metadata,qid,externalid,Q516937,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005282,,
statements,VIAF ID,externalid,54333618,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/46219,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Reyer,_Ernest",https://imslp.org/wiki/,
statements,date of birth,date,1823-12-01,,
statements,date of death,date,1909-01-15,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,ELKwPhtK,,
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,Qbg9wtnb,,
statements,place of death,item,MXdLpRKd,,
statements,influenced by,item,SdwWMFaU,,
statements,educated at,item,iUUXAduQ,,
statements,educated at,item,dhfYLHUk,,
