category,faam_property,type,value,label,qualifiers
metadata,label,string,Le désir - Op. 14,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005405,,
metadata,FAAM manifestation ID,id,ORP-20143702p23,,
metadata,call number,string,KTS1 H.11.map.004,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,TGbXcxUh,Henri Cramer,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
