category,faam_property,type,value,base_url,label
metadata,label,string,Alessandro Besozzi,,
metadata,label,string,Alessandro Besozzi,,
metadata,description,string,Italian composer,,
metadata,id,id,88PSEoW4,,
metadata,nodegoat_id,id,15995812,,
metadata,aliases,string,Alessandro Besozzi,,
metadata,qid,externalid,Q2483827,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,51874499,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/15639,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Besozzi,_Alessandro",https://imslp.org/wiki/,
statements,date of birth,date,1702-07-22,,
statements,date of death,date,1793-07-26,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,Gz4CZUCf,,oboist
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,6rQmfJtC,,Parma
statements,place of death,item,fJHycLeJ,,Turin
statements,instrument,item,MFQUhgoe,,oboe
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
