category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,2 mélodies,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002824,,,
metadata,FAAM manifestation ID,id,KCA-030902653291,,,
metadata,call number,string,MM-LEPP-SCHOE-melodie-1,,,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,agent,statement,YR7Z6wuB,,Maurice Schoemaker,YvQmwaaW||
statements,agent,statement,hBcFSi6N,,Francine Lepage,9QaFAsRL||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|1930
