category,faam_property,type,value,label,qualifiers
metadata,label,string,Concerto N° 1 in C : voor piano enOrchestra : Opus 11.,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992650,,
metadata,FAAM manifestation ID,id,KCG-000372455,,
metadata,call number,string,DS6201; II 2028; II-2028-(2),,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,13-06-1859,,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,bZxRjBKt,brackets,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,e6nLCMMw,piano concerto,
statements,keyword,item,hCL8ZYQY,symphonic music,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,3WDoKdLw,Piano Concerto No. 1,
statements,agent,statement,XYEb9h53,Carl Maria von Weber,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp|8LdweD7c|13-06-1859
statements,role,item,fkHJwpoD,composer,
statements,role,item,2ZAuwsSp,conductor,
statements,place,item,8LdweD7c,Ghent,
