category,faam_property,type,value,base_url,label
metadata,label,string,Frans Corneel D'Haeyer,,
metadata,label,string,Frans Corneel D'Haeyer,,
metadata,description,string,Belgian composer (1889-1971),,
metadata,id,id,Lk5zS6N5,,
metadata,nodegoat_id,id,16002594,,
metadata,aliases,string,Frans D'Haeyer,,
metadata,aliases,string,Frans Corneel D'Haeyer,,
metadata,qid,externalid,Q29440301,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,31109108,https://viaf.org/viaf/,
statements,date of birth,date,1889-02-10,,
statements,date of death,date,1971-05-28,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
