category,faam_property,type,value,label,qualifiers
metadata,label,string,Rondo fantasque: pour violon et piano,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992262,,
metadata,FAAM manifestation ID,id,KCA-030902500674,,
metadata,call number,string,MM-DUBP-BOUSE-rondo-2,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,j3pK6Dqo,Lithographic quality,
statements,date,date,1915,,
statements,date,date,1915,,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,UfinksVv,ossia,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,Z8fp8xPh,pizzicato,
statements,handwritten annotation,item,DS9HvPwY,point in time,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,ZebrbN4o,rondo,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,KvY9ZvU4,fantasia,
statements,keyword,item,adAmqPwn,duet,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,dQM4f4f4,Ludovic Bouserez,fkHJwpoD||1915
statements,agent,statement,dQM4f4f4,Ludovic Bouserez,45qo3Fj3||1915
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GoiPpGap,performing artist,
