category,faam_property,type,value,label,qualifiers
metadata,label,string,Sonate N. 60 (Bourrée dite d'Aranjuez.),,
metadata,description,string,,,
metadata,nodegoat_id,id,15992673,,
metadata,FAAM manifestation ID,id,KCA-TP69445,,
metadata,call number,string,TP69445,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1754,,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,musical work,item,7CmNLA8Q,Sonata K. 377,
statements,agent,statement,Na5pMDjZ,Domenico Scarlatti,fkHJwpoD||1754
statements,agent,statement,mc2UEWpA,Vincent d'Indy,45qo3Fj3||
statements,agent,statement,miDpPEFC,Maurice Senart,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
