category,faam_property,type,value,label,qualifiers
metadata,label,string,Ungarische Rhapsodie no. 12 : Klavier,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992690,,
metadata,FAAM manifestation ID,id,KCA-030904692388,,
metadata,call number,string,MM-TP-LISZT-rapso12-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,byLEfakR,marcato,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,bZxRjBKt,brackets,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,gnFRixHz,tempo rubato,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,G5pwZLWh,rhapsody,
statements,keyword,item,UGSpFRmF,piano music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,aqQnqnyG,Hungarian Rhapsody No. 12,
statements,agent,statement,ewwggKDh,Franz Liszt,fkHJwpoD||
statements,agent,statement,M3sjJXNR,Eugen d'Albert,45qo3Fj3||
statements,agent,statement,JEZ5AweR,Schott Music,GBgJfRbK|nkxLRFG5|
statements,agent,statement,CT372LTH,Marinus de Jong,GoiPpGap|Ba3nT5xs|
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,nkxLRFG5,Mainz,
statements,place,item,Ba3nT5xs,Antwerp,
