category,faam_property,type,value,base_url,label
metadata,label,string,Orlando Gibbons,,
metadata,label,string,Orlando Gibbons,,
metadata,description,string,"English composer, virginalist and organist (1583-1625)",,
metadata,id,id,nmSBKmSb,,
metadata,nodegoat_id,id,16004084,,
metadata,aliases,string,Orlando Gibbons,,
metadata,qid,externalid,Q311913,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,12491395,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30005405,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gibbons,_Orlando",https://imslp.org/wiki/,
statements,date of birth,date,1583-12-25,,
statements,date of death,date,1625-06-05,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,MGBpLC55,,United Kingdom
statements,nationality,item,WN74nYp4,,Kingdom of England
statements,place of birth,item,bSPC7zMk,,Oxford
statements,place of death,item,VtH4d4AR,,Canterbury
statements,instrument,item,RXg4snEH,,organ
statements,educated at,item,DG5Kw6ai,,King's College
statements,educated at,item,D6najEwq,,King's College School
resources,image,image,Orlando_Gibbons.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
