category,faam_property,type,value,base_url,label
metadata,label,string,Karl Davydov,,
metadata,label,string,Karl Davydov,,
metadata,description,string,Russian composer (1838–1889),,
metadata,nodegoat_id,id,16002372,,
metadata,aliases,string,Karl Yulievich Davydov,,
metadata,aliases,string,Carl Davidoff,,
metadata,aliases,string,Karl Davydov,,
metadata,qid,externalid,Q708593,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,14999666,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/3882,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Davydov,_Karl",https://imslp.org/wiki/,
statements,date of birth,date,1838-03-03,,
statements,date of death,date,1889-02-14,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,WKTLcAet,,Russian Empire
statements,place of birth,item,S2dFEmKv,,Kuldīga
statements,place of death,item,fgyBiYxY,,Moscow
statements,instrument,item,4oyT6BBG,,cello
statements,instrument,item,KJkThvsq,,voice
statements,influenced by,item,EW8cL64m,,Moritz Hauptmann
statements,educated at,item,Bx62ziEV,,Faculty of Physics and Mathematics of Moscow Imperial University
statements,educated at,item,3wN8PmuS,,University of Music and Theatre Leipzig
statements,employer,item,nyaj8Ndp,,Saint Petersburg Conservatory
statements,employer,item,3wN8PmuS,,University of Music and Theatre Leipzig
