category,faam_property,type,value,label,qualifiers
metadata,label,string,"Nouvelle méthode de violoncelle, théorique et pratique, en trois parties, contenant de nombreuses photographies explicatives, des extraits et des cadences des concertos les plus connus, et suivie d'une étude symphonique par l'auteur",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005042,,
metadata,FAAM manifestation ID,id,BNF-42807018w,,
metadata,call number,string,VM8 E-49,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1900,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,X6bVrZbx,diagram,
statements,editorial annotation,item,euCa8A2S,string,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,PcrwVYSM,cello music,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,4oyT6BBG,cello,
statements,agent,statement,5hgzrzp4,Luigi Abbiate,fkHJwpoD||
statements,agent,statement,AWYT8jUv,Enoch & Cie,GBgJfRbK|GDeKaNeC|1900
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
