category,faam_property,type,value,label,qualifiers
metadata,label,string,"25 études, op. 100",,
metadata,description,string,,,
metadata,nodegoat_id,id,16002621,,
metadata,FAAM manifestation ID,id,KCA-030901832342,,
metadata,call number,string,MM-TPO-BURGM-stud100-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,eHYWo9ba,translation,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,3WB3MVBB,Tenuto,
statements,handwritten annotation,item,JnGFsz6r,pointer,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,CmqENXaQ,étude,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,LUXqqC2Y,25 Études faciles et progressives,
statements,agent,statement,82EyBJXP,Friedrich Burgmüller,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,JEZ5AweR,Schott Music,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,9k2MygHr,City of Brussels,
