category,faam_property,type,value,base_url,label
metadata,label,string,Bernard Viguerie,,
metadata,description,string,French composer,,
metadata,aliases,string,Bernard Viguerie,,
metadata,qid,externalid,Q13080819,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996189,,
statements,VIAF ID,externalid,76475913,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Viguerie,_Bernard",https://imslp.org/wiki/,
statements,date of birth,date,1761-09-17,,
statements,date of death,date,1819-03-01,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,eV8WJgrJ,,
statements,place of death,item,dtkJhYLf,,Paris
