category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Offener Brief an Eduard Hanslick : Über Bearbeitungen älterer Tonwerke, namentlich Bach'scher und Händel'scher Vocalmusik. Von Robert Franz",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004328,,,
metadata,FAAM manifestation ID,id,BSB-991125835919707356,,,
metadata,call number,string,B.Sandb. 269,,,
metadata,score format,item,KEwR4rEs,,Text,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,TKrPz99q,,historically informed performance,
statements,agent,statement,T4UPmCxj,,Robert Franz,YvQmwaaW||
statements,agent,statement,8CYEAfXV,,F. E. C. Leuckart Verlag,7tdgMgre|4GU7NjmQ|1871
