category,faam_property,type,value,label,qualifiers
metadata,label,string,Charles VI : opera in 5 bedrijven,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992630,,
metadata,FAAM manifestation ID,id,KCG-000348150,,
metadata,call number,string,II936,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,QJ92QxQv,staccato,
statements,editorial annotation,item,CAJrKY2K,sotto voce,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,HwcYgL5C,salon music,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,Vy7ymJFS,Charles VI,
statements,agent,statement,SkjFZWhq,Karl Schwencke,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK|GKcJxAtt|
statements,agent,statement,AnpeTJfi,Henry Lemoine,GBgJfRbK|GDeKaNeC|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,U6xhouYu,Fromental Halévy,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GKcJxAtt,Leipzig,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
