category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonatinen : für Pianoforte Solo,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992530,,,
metadata,FAAM manifestation ID,id,KCA-030902713814,,,
metadata,call number,string,UM-TP-CLEME-sona-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Selection of pages with handwritten annotations.,,,
statements,sections,html,"<ol>
<li> Op.26 N.3</li>
<li> Op.25 N.2</li>
<li> Op.36 N.1</li>
<li> Op.39 N.2</li>
<li> Op.34 N.1 </li>
</ol>",,,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,EXzrp8XT,,ossia,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,KrT6r94F,,"Piano Sonata, Op.26",
statements,musical work,item,iq3yCMCe,,"Piano Sonata, Op.36",
statements,agent,statement,YwdYGCWW,,Muzio Clementi,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,cZPgkFV4,,Sigismondo Cesi,6UPEJgTQ||
statements,agent,statement,AV8ufSdP,,Casa Ricordi,7tdgMgre|CBAqGowo|1944
