category,faam_property,type,value,base_url,label
metadata,label,string,Johann Simon Mayr,,
metadata,description,string,German composer (1763–1845),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q373770,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54185531,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/98061,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Mayr,_Giovanni_Simone",https://imslp.org/wiki/,
statements,date of birth,date,1763-06-14,,
statements,date of death,date,1845-12-02,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,krnWa7Sb,,Kingdom of Bavaria
statements,place of birth,item,GScgxQnV,,
statements,place of death,item,kk3x69qv,,Bergamo
statements,educated at,item,UQtqnqMa,,University of Ingolstadt
