category,faam_property,type,value,base_url,label
metadata,label,string,Petronio Franceschini,,
metadata,description,string,Italian composer (1651-1680),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q492200,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,79678506,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30003809,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Franceschini,_Petronio",https://imslp.org/wiki/,
statements,date of birth,date,1651-01-09,,
statements,date of death,date,1680-12-04,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,dg4VBYfA,,cellist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7L3SCe2M,,Republic of Venice
statements,place of birth,item,RZra3Qhj,,Bologna
statements,place of death,item,MDWRhZ8K,,Venice
statements,instrument,item,4oyT6BBG,,cello
statements,influenced by,item,iiRfbXBY,,Giuseppe Corsi
statements,influenced by,item,424MQW8G,,
