category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Sonate : n° 7 f moll: für Orgel, op. 127",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004129,,,
metadata,FAAM manifestation ID,id,KCA-030904127930,,,
metadata,call number,string,MM-TO-RHEIN-sonat7-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,Jx8FMpyt,,brackets,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,TLaaNgbw,,chronometry,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,iZiYk6VC,,organ stop,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,TLaaNgbw,,chronometry,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,WgWRP5cq,,organ music,
statements,instrumentation,item,8cygiHEB,,organ,
statements,musical work,item,6xnXe6rd,,"Organ Sonata No.7, Op.127",
statements,agent,statement,dUpngPy6,,"Fr. Kistner & C. F. W. Siegel, Musikverlag und Sortiment",7tdgMgre|4GU7NjmQ|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,SZPVNBar,,Josef Rheinberger,YvQmwaaW||
