category,faam_property,type,value,base_url,label
metadata,label,string,Kerry Mills,,
metadata,description,string,American ragtime composer and music publishing executive (1869–1948),,
metadata,aliases,string,Frederick Allen Mills,,
metadata,aliases,string,Kerry Mills,,
metadata,qid,externalid,Q1274305,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005274,,
statements,VIAF ID,externalid,75882593,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30071412,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Mills,_Kerry",https://imslp.org/wiki/,
statements,date of birth,date,1869-02-01,,
statements,date of death,date,1948-12-05,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,MwhmFC4w,,music publisher
statements,occupation,item,F6jyWvcL,,
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fiWxEeqn,,United States of America
statements,place of birth,item,fTrQa83t,,
statements,place of death,item,d9YQvB32,,
statements,instrument,item,PyGNLcfw,,piano
statements,employer,item,CnTmXjft,,
