category,faam_property,type,value,base_url,label
metadata,label,string,Theobald I of Navarre,,
metadata,description,string,King of Navarre from 1234 to 1253,,
metadata,aliases,string,"Thibaut IV-I, King of Navarre",,
metadata,aliases,string,Theobald I,,
metadata,aliases,string,"Thibault IV, Roi De Navarre",,
metadata,aliases,string,Thibault De Champagne,,
metadata,aliases,string,Theobald I of Navarre,,
metadata,qid,externalid,Q314562,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004275,,
statements,VIAF ID,externalid,261887210,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30007712,https://rism.online/,
statements,date of birth,date,1201-05-30,,
statements,date of death,date,1253-07-08,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,fKBqCJio,,poet
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,SGUpZ6gd,,Kingdom of France
statements,nationality,item,dhKBgXQP,,Kingdom of Navarre
statements,place of birth,item,B7gtmRUk,,
statements,place of death,item,cEMe8RPA,,
