category,faam_property,type,value,label,qualifiers
metadata,label,string,Sonaten für Violine mit beziffertem Bass,,
metadata,description,string,,,
metadata,nodegoat_id,id,16004324,,
metadata,FAAM manifestation ID,id,BSB-991040351439707356,,
metadata,call number,string,4 Mus.pr. 2011.3645,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1867,,
statements,editorial annotation,item,FhoqCrfh,realization of figured bass,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,QFnkBYdA,string music,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,EWh47JQF,realization of figured bass,
statements,keyword,item,ir8H6VLw,violin sonata,
statements,keyword,item,E2chmtzQ,sonata,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,3Sa6bp7X,continuo group,
statements,musical work,item,PJ5bcB8J,"Violin Sonata in E minor, BWV 1023",
statements,agent,statement,QhRQ5LW9,Johann Sebastian Bach,fkHJwpoD||
statements,agent,statement,Y4Su8bEC,Ferdinand David,45qo3Fj3||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK|GKcJxAtt|1867
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
