category,faam_property,type,value,base_url,label
metadata,label,string,Henri Letocart,,
metadata,label,string,Henri Letocart,,
metadata,description,string,French composer and organist (1866–1945),,
metadata,nodegoat_id,id,16005302,,
metadata,aliases,string,Henri Letocart,,
metadata,qid,externalid,Q1357767,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,777314,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Letocart,_Henri",https://imslp.org/wiki/,
statements,date of birth,date,1866-02-06,,
statements,date of death,date,1945-01-01,,
statements,date of death,date,1945-04-01,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,dCUVSHS2,,Courbevoie
statements,place of death,item,5QzfLDJP,,Neuilly-sur-Seine
statements,instrument,item,RXg4snEH,,organ
