category,faam_property,type,value,base_url,label
metadata,label,string,Moritz Moszkowski,,
metadata,label,string,Moritz Moszkowski,,
metadata,description,string,"German composer, pianist and teacher (1854–1925)",,
metadata,id,id,2cYc43Nw,,
metadata,nodegoat_id,id,16005355,,
metadata,aliases,string,Moszkowski,,
metadata,aliases,string,Moritz Moszkowski,,
metadata,qid,externalid,Q322427,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54333331,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/94844,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Moszkowski,_Moritz",https://imslp.org/wiki/,
statements,date of birth,date,1854-08-23,,
statements,date of death,date,1925-03-04,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,YYyZX3aY,,musicologist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,JRTTuQvY,,Poland
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,cwxDpYRt,,Wrocław
statements,place of death,item,NTVdRo4W,,Paris
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,6J5JonDa,,
statements,influenced by,item,CbXQBgSY,,
statements,educated at,item,EcLiYQXZ,,Berlin University of the Arts
statements,educated at,item,HoyZhkpe,,Stern Conservatory
resources,image,image,Moritz_Moszkowski.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
