category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le retour d'Ulysse,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992782,,,
metadata,FAAM manifestation ID,id,KCA-030901294238,,,
metadata,call number,string,UM-ZP-MONTE-ritorno-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,UMravioT,,alternative lyrics,
statements,editorial annotation,item,AB4X4hGP,,translation,
statements,editorial annotation,item,LtW88Gtx,,realization of figured bass,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,hcHHQVk6,,Odyssey,
statements,keyword,item,ioTVtkmN,,epic poem,
statements,keyword,item,LmDaVvmF,,reduction,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,musical work,item,FxEcZ7bq,,Il ritorno d'Ulisse in patria,
statements,agent,statement,agWvDDr6,,Vincent d'Indy,YvQmwaaW||
statements,agent,statement,J2JS4FwU,,Claudio Monteverdi,YvQmwaaW||
statements,agent,statement,JuC9KczB,,Xavier de Courville,eBGrzZAP||
statements,agent,statement,cy2NFhfp,,Heugel,7tdgMgre|dtkJhYLf|1926
