category,faam_property,type,value,base_url,label
metadata,label,string,Claudio Monteverdi,,
metadata,label,string,Claudio Monteverdi,,
metadata,description,string,"Italian composer, string player, choirmaster, and priest (1567–1643)",,
metadata,id,id,PikNt4Wc,,
metadata,nodegoat_id,id,15996130,,
metadata,aliases,string,Claudio Giovanni Antonio Monteverdi,,
metadata,aliases,string,Monteverdi,,
metadata,aliases,string,Claudio Monteverde,,
metadata,aliases,string,Claudio Monteverdi,,
metadata,qid,externalid,Q53068,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,44485902,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/20000259,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Monteverdi,_Claudio",https://imslp.org/wiki/,
statements,date of birth,date,1567-05-15,,
statements,date of death,date,1643-11-29,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,N3DQMCdv,,music theorist
statements,occupation,item,j43KYCez,,viol player
statements,occupation,item,ZnHbmhfu,,Catholic priest
statements,occupation,item,RU9hU5Pa,,classical composer
statements,occupation,item,fkNftdFp,,singer
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,9joWzZuU,,opera composer
statements,occupation,item,2e3yeRss,,choreographer
statements,occupation,item,YYyZX3aY,,musicologist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7L3SCe2M,,Republic of Venice
statements,place of birth,item,jTpon7nW,,Cremona
statements,place of death,item,MDWRhZ8K,,Venice
statements,instrument,item,8zqvhzvk,,viola da braccio
statements,instrument,item,DWGWtf7J,,viol
statements,instrument,item,J32Mk8QV,,pipe organ
statements,influenced by,item,kvJdJkvL,,
resources,image,image,https://upload.wikimedia.org/wikipedia/commons/0/02/Bernardo_Strozzi_-_Claudio_Monteverdi_%28c.1630%29.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
