category,faam_property,type,value,label,qualifiers
metadata,label,string,Vollständige theoretisch-practische Pianoforte-Schule op. 500. Von dem ersten Anfange bis zur höchsten Ausbildung fortschreitend,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005626,,
metadata,FAAM manifestation ID,id,ORP-20137318,,
metadata,call number,string,KTS1 C1.32 07A14,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Only volume 3 and 4 have been digitized.,,
statements,date,date,1839,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,related item,item,KPhJmAMS,Vollständige theoretisch-practische Pianoforte-Schule: von dem ersten Anfange bis zur höchsten Ausbildung fortschreitend und mit allen nöthigen zu diesem Zwecke eigends componirten zahlreichen Beispielen. 1,
statements,keyword,item,9farY66Z,music education,
statements,keyword,item,MG4DHx65,method,
statements,keyword,item,UGSpFRmF,piano music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,4NCyWQMW,"Pianoforte-Schule, Op.500",
statements,agent,statement,Kvc5mMTu,Ton Koopman,NgFpoygv||
statements,agent,statement,Jw59WnUZ,Anton Diabelli,GBgJfRbK|Lsbh2rCR|1839
statements,agent,statement,YdWwzL5r,Carl Czerny,fkHJwpoD||
statements,role,item,NgFpoygv,scholar,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Lsbh2rCR,Vienna,
