category,faam_property,type,value,base_url,label
metadata,label,string,Edwin F. Kalmus,,
metadata,description,string,American music publisher,,
metadata,aliases,string,Edwin F. Kalmus,,
metadata,qid,externalid,Q5346407,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002382,,
statements,date of birth,date,1893-12-05,,
statements,date of death,date,1989-04-30,,
statements,instance of,item,HmGw8E8i,,music publishing company
statements,instance of,item,aJeJBesD,,human
statements,role,item,7tdgMgre,,publisher
statements,occupation,item,MwhmFC4w,,music publisher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fiWxEeqn,,United States of America
