category,faam_property,type,value,base_url,label
metadata,label,string,Joseph Ryelandt,,
metadata,label,string,Joseph Ryelandt,,
metadata,description,string,"Belgian composer, music educator and conservatory director (1870-1965)",,
metadata,id,id,kpFs3SNX,,
metadata,nodegoat_id,id,16004372,,
metadata,aliases,string,Joseph Reyelandt,,
metadata,aliases,string,Joseph Victor Marie Ryelandt,,
metadata,aliases,string,Jozef Ryelandt,,
metadata,aliases,string,Ryelandt,,
metadata,aliases,string,Joseph Ryelandt,,
metadata,qid,externalid,Q1707941,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54414009,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Ryelandt,_Joseph_Victor_Marie",https://imslp.org/wiki/,
statements,date of birth,date,1870-04-07,,
statements,date of death,date,1965-06-29,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,related to,item,jArGUTgq,,historically informed performance
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,YJXYuK6r,,head teacher
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,PKMmukjk,,Bruges
statements,place of death,item,PKMmukjk,,Bruges
statements,influenced by,item,nDqJe8bs,,Edgar Tinel
statements,influenced by,item,ZS3TsxZw,,
statements,employer,item,HX5zH3P5,,Stedelijk Conservatorium Brugge
resources,image,image,Joseph_Ryelandt.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
