category,faam_property,type,value,label,qualifiers
metadata,label,string,Le Soir tombe,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005389,,
metadata,FAAM manifestation ID,id,ORP-20143702p7,,
metadata,call number,string,KTS1 H.11.map.004,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,HwinuQRS,song,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,3aC5hbo3,Alix Fournier,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
