category,faam_property,type,value,label,qualifiers
metadata,label,string,Charlotte Corday: drame: ouverture,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992316,,
metadata,FAAM manifestation ID,id,KCA-030901609450,,
metadata,call number,string,MM-OO-BENOI-charlot-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1876,,
statements,date,date,05-1898,,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,handwritten annotation,item,DS9HvPwY,point in time,
statements,handwritten annotation,item,WT9AcUBt,tempo,
statements,handwritten annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,F4ZEniBQ,clef,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,FHTHb7Dq,overture,
statements,keyword,item,hxYumS2J,opera,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,gvB7xdLy,Charlotte Corday,
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||1876
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp|Ba3nT5xs|05-1898
statements,role,item,fkHJwpoD,composer,
statements,role,item,2ZAuwsSp,conductor,
statements,place,item,Ba3nT5xs,Antwerp,
