category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Morceau de Concert : Op. 14,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992648,,,
metadata,FAAM manifestation ID,id,KCG-000741173,,,
metadata,call number,string,V-G-00386-RW,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,L3JmRWH5,,march,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,mGvrzsgB,,salon music,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,T9cZ3z5f,,"Morceau de concert, Op.14",
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN|AYShtw7v|
statements,agent,statement,RLBjKxP5,,Hugo Becker,6UPEJgTQ||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|g9oYkZyL|
statements,agent,statement,iGWTaGKR,,Adrien-François Servais,YvQmwaaW||1830
