category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,5 Concertos : pour Le Piano. avec Acct. d'Orchestre ad libitum : N° 3 : Piano seul,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992608,,,
metadata,FAAM manifestation ID,id,KCG-000359470,,,
metadata,call number,string,II9785,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,DEL3dtgx,,sforzando,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,iHeydB2F,,piano concerto,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,GSGDAzGy,,"Piano Concerto No.3, Op.58/Op.60",
statements,agent,statement,WmRXBH5x,,Ignaz Moscheles,YvQmwaaW||
statements,agent,statement,TtGGECSj,,Elisa Verbrugghe,oMERLdSN|AYShtw7v|17-12-1848
statements,agent,statement,jnXsRCEa,,Chabal,7tdgMgre|dtkJhYLf|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
