category,faam_property,type,value,base_url,label
metadata,label,string,"Transcriptions pour harmonium... par Alexandre Guilmant.... Fragments des Indes galantes, ballet...",,
metadata,description,string,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004270,,
metadata,FAAM manifestation ID,id,BNF-43222570p,,
metadata,call number,string,VM11-657,,
metadata,score format,item,FYtu6ya8,,Music Treatise
metadata,score complexity,item,WJHHh56W,,Mechanical print
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France
statements,keyword,item,Gx3B7DJH,,early music
statements,instrumentation,item,NFAxdnVA,,voice
statements,instrumentation,item,PyGNLcfw,,piano
