category,faam_property,type,value,label,qualifiers
metadata,label,string,Het lied der heidebloem,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992439,,
metadata,FAAM manifestation ID,id,KCA-030901426814,,
metadata,call number,string,MM-ZL-BENOI-liedder-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"Handwritten annotation: ""4e. p""",,
statements,date,date,1934,,
statements,editorial annotation,item,Rxa2vGNJ,repeat sign,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,HwinuQRS,song,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,Duyrebem,De Ring,GBgJfRbK|Ba3nT5xs|1934
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Ba3nT5xs,Antwerp,
