category,faam_property,type,value,label,qualifiers
metadata,label,string,1er Concertino : pour la contre basse,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992637,,
metadata,FAAM manifestation ID,id,KCG-000352838,,
metadata,call number,string,II1362,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,65rhe5Po,concerto,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,5cucf8tb,double bass,
statements,musical work,item,7M45nt3C,Double Bass Concertino No.1,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|
statements,agent,statement,6dmLtwU9,Charles Labro,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,8LdweD7c,Ghent,
