category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Keizer Tiberius: openingstuk: overgeschreven voor harmonie en fanfare,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992299,,,
metadata,FAAM manifestation ID,id,KCA-030901829637,,,
metadata,call number,string,MM-MS-VANDERM-keizer-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,MR3kLpuM,,bar number,
statements,handwritten annotation,item,nYFUSbbz,,rest measure count,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,keyword,item,f7RFYPbC,,harmony orchestra,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,XKwx4gZW,,overture,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,agent,statement,SVsbeyj2,,Jozef Van der Meulen,YvQmwaaW||
