category,faam_property,type,value,label,qualifiers
metadata,label,string,Finale Allegro Vivace del V Quartetto,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992727,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA83,,
metadata,call number,string,TORR. Ms.A.83,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,editorial annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,A6jbprVu,instrument reconstruction,
statements,handwritten annotation,item,aCRuXBu7,Roman numeral analysis,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,UXcrTKij,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,me2XZMCN,string quartet,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,WsKgSBQG,viola,
statements,instrumentation,item,4oyT6BBG,cello,
statements,agent,statement,M2b4HvjF,Fausto Torrefranca,45qo3Fj3||
statements,agent,statement,WMS8NqAK,Giuseppe Cambini,fkHJwpoD||
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
