category,faam_property,type,value,label,qualifiers
metadata,label,string,Ecole de Garcia. Traité complet de l'art du chant en 2 parties,,
metadata,description,string,,,
metadata,nodegoat_id,id,16004207,,
metadata,FAAM manifestation ID,id,BNF-43004210q,,
metadata,call number,string,VM8 A-101,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1847,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,related item,item,TRSkCAbr,"Ecole de Garcia, Traité complet de l'art du chant par Manuel Garcia fils. 1ère partie",
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,LwgDWYDy,Manuel García,fkHJwpoD||
statements,agent,statement,LwgDWYDy,Manuel García,GBgJfRbK|GDeKaNeC|1847
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
