category,faam_property,type,value,label,qualifiers
metadata,label,string,Miniaturen : voor klavier,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992411,,
metadata,FAAM manifestation ID,id,KCA-030904517924,,
metadata,call number,string,MM-TP-MORTE-miniatu-1/2/3,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"Deel / Cahier I
<ol>
<li> Landelijke Dans / Danse rustique</li>
<li> Moeders Slaapliedeken / Berceuse de ma mère</li>
<li> Lyrisch Oneblik / Moment lyrique</li>
<li> Vreugde / Joie</li>
<li> Eenvoud / Simplicité</li>
<li> Melodisch Interludium / Interlude mélodique</li>
<li> De Liereman / Le Vieilleur</li>
<li> Ernstige Overweging / Méditation sérieuse</li>
<li> Plechtige Stemming / Sentiment solennel</li>
<li> Weemoedig Slaapliedeken voor Bobby / Berceuse mélancolique pour Bobby</li>
</ol>",,
statements,editorial annotation,item,YCgBhPNn,octave sign,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,Skma2JzR,accelerando,
statements,editorial annotation,item,2iBnpzus,stringendo,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,Wpq9sxzm,solmization,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,94k9UmMK,Miniaturen : voor klavier,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,4ZvdnZdj,programme music,
statements,keyword,item,jvhZafsd,piano cycle,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,DDcUGWuh,Lodewijk Mortelmans,fkHJwpoD||
statements,agent,statement,kdMNCVkK,Metropolis (Oud-Huis G. Prop),GBgJfRbK|Ba3nT5xs|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,Ba3nT5xs,Antwerp,
