category,faam_property,type,value,label,qualifiers
metadata,label,string,Bergamasca: per violoncello con accomp.to di pianoforte,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005036,,
metadata,FAAM manifestation ID,id,BSB-991143788186707356,,
metadata,call number,string,Mus.Schott.Ha 12932-2,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1852,,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,kbxUChVv,string harmonic,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,7U54uqaV,period composition,
statements,keyword,item,RHxmTGG2,dance music,
statements,keyword,item,QFnkBYdA,string music,
statements,instrumentation,item,4oyT6BBG,cello,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,PhesSdSV,Alfredo Piatti,fkHJwpoD||
statements,agent,statement,VvXv7s6z,Casa Ricordi,GBgJfRbK|6rg7mVNX|1852
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,6rg7mVNX,Milan,
