category,faam_property,type,value,label,qualifiers
metadata,label,string,The well-tempered clavier: 48 preludes and fugues,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992792,,
metadata,FAAM manifestation ID,id,KCA-030901733573,,
metadata,call number,string,UM-TP-BACH-wohltem-2,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1967,,
statements,date,date,1907,,
statements,date,date,1722,,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,WFgzwULr,phrase analysis,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,LiFYdNgN,comparative study,
statements,editorial annotation,item,k4aUnbrD,comparison,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,4PAdXGNC,alternative melody,
statements,editorial annotation,item,3Vvybq56,affect,
statements,handwritten annotation,item,WFgzwULr,phrase analysis,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,NjSVdz7G,romance,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,Cud74GBt,prelude,
statements,keyword,item,K3Ds589T,fugue,
statements,instrumentation,item,8REteAN5,keyboard instrument,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,B5MkJNa4,The Well-Tempered Clavier,
statements,agent,statement,dFuet8CD,Boosey & Hawkes,GBgJfRbK||1967
statements,agent,statement,RjvWVtgw,Béla Bartók,45qo3Fj3||1907
statements,agent,statement,QhRQ5LW9,Johann Sebastian Bach,fkHJwpoD||1722
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
