category,faam_property,type,value,base_url,label
metadata,label,string,Joachim Andersen,,
metadata,label,string,Joachim Andersen,,
metadata,description,string,"Danish flutist, conductor and composer (1847–1909)",,
metadata,id,id,eQQXF9tJ,,
metadata,nodegoat_id,id,16004224,,
metadata,aliases,string,Carl Joachim Andersen,,
metadata,aliases,string,Karl Joachim Andersen,,
metadata,aliases,string,Joachim Andersen,,
metadata,qid,externalid,Q785596,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,76504978,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Andersen,_Joachim",https://imslp.org/wiki/,
statements,date of birth,date,1847-01-01,,
statements,date of death,date,1909-01-01,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,DKPYZLsE,,Royal Conservatory of Ghent
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,26wSDGrp,,flautist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,SiJN3Dap,,Kingdom of Denmark
statements,place of birth,item,9KauCKbh,,Copenhagen
statements,place of death,item,9KauCKbh,,Copenhagen
statements,place of death,item,EsQM2Xek,,
statements,instrument,item,MV3uErvy,,flute
resources,image,image,Joachim_Andersen.gif,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
