category,faam_property,type,value,base_url,label
metadata,label,string,Edwin F. Kalmus,,
metadata,label,string,Edwin F. Kalmus,,
metadata,description,string,American music publisher,,
metadata,id,id,TUpT2hLg,,
metadata,nodegoat_id,id,16002382,,
metadata,aliases,string,Edwin F. Kalmus,,
metadata,qid,externalid,Q5346407,http://wwww.wikidata.org/entity/,
statements,date of birth,date,1893-12-05,,
statements,date of death,date,1989-04-30,,
statements,instance of,item,2fXfbLCV,,music publishing company
statements,instance of,item,ZwquHrbe,,human
statements,role,item,GBgJfRbK,,publishing company
statements,occupation,item,9joWzZuU,,opera composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,LbfJnd9y,,United States
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
