category,faam_property,type,value,base_url,label
metadata,label,string,Michel Pignolet de Montéclair,,
metadata,description,string,French composer,,
metadata,aliases,string,Michel Pignolet de Monteclair,,
metadata,aliases,string,Michel Pignolet de Montéclair,,
metadata,qid,externalid,Q487175,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005061,,
statements,VIAF ID,externalid,37103128,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30002245,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Montéclair,_Michel_Pignolet_de",https://imslp.org/wiki/,
statements,date of birth,date,1667-12-04,,
statements,date of death,date,1737-09-22,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,V4y6457i,,
statements,place of death,item,BhJe65Fk,,
statements,instrument,item,G8tgNnWV,,violin
statements,influenced by,item,GVcaEztC,,
statements,influenced by,item,78NbgeDt,,
