category,faam_property,type,value,label,qualifiers
metadata,label,string,Die verkaufte Braut : komische Oper in drei Akten,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992545,,
metadata,FAAM manifestation ID,id,KCA-030901708260,,
metadata,call number,string,UM-ZP-SMETA-prodana-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,eHYWo9ba,translation,
statements,handwritten annotation,item,Pcc4PpDc,alternative lyrics,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,B7WuhvkL,fermata,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,gpdFtfXA,measure subdivision,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,fCpunaD9,translation,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,HaTtUkkS,The Bartered Bride,
statements,agent,statement,XBN6osjn,Bedřich Smetana,fkHJwpoD||
statements,agent,statement,3GuXLQzZ,Universal Music Publishing Group,GBgJfRbK||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK|GKcJxAtt|
statements,agent,statement,Tqj5nHqi,Max Kalbeck,ipShXcQo||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,ipShXcQo,librettist,
statements,place,item,GKcJxAtt,Leipzig,
