category,faam_property,type,value,base_url,label
metadata,label,string,Théo Charlier,,
metadata,description,string,Belgian composer (1868 - 1944),,
metadata,aliases,string,Theo Charlier,,
metadata,aliases,string,Theophile Noel Charlier,,
metadata,aliases,string,Théo Charlier,,
metadata,qid,externalid,Q60056037,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996264,,
statements,VIAF ID,externalid,12728334,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Charlier,_Théo",https://imslp.org/wiki/,
statements,date of birth,date,1868-07-17,,
statements,date of death,date,1944-10-09,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,SdTsrosX,,trumpeter
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,influenced by,item,jpLKcz4B,,
