category,faam_property,type,value,label,qualifiers
metadata,label,string,Le songe de l'avenir: valse,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992268,,
metadata,FAAM manifestation ID,id,KCA-03090250578,,
metadata,call number,string,MM-DUBP-ZWICK-songe-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,RHxmTGG2,dance music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,BEbtjTBL,Ch. Zwicker,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
