category,faam_property,type,value,label,qualifiers
metadata,label,string,"3 études caractéristiques pour violon avec accpt. de piano, op. 37",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004318,,
metadata,FAAM manifestation ID,id,BNF-428466451,,
metadata,call number,string,VM8 C-30,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,euCa8A2S,string,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,9farY66Z,music education,
statements,keyword,item,QFnkBYdA,string music,
statements,keyword,item,CmqENXaQ,étude,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,Y6qTFpMi,"3 Études Caractéristiques pour violon, Op.37",
statements,agent,statement,TYtCu3ys,Charles Auguste de Bériot,fkHJwpoD||
statements,agent,statement,HUi3iNYA,Eugène Troupenas,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
