category,faam_property,type,value,base_url,label
metadata,label,string,André Cardinal Destouches,,
metadata,description,string,French composer,,
metadata,aliases,string,Andre Cardinal Destouches,,
metadata,aliases,string,André Cardinal Destouches,,
metadata,qid,externalid,Q517636,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005062,,
statements,VIAF ID,externalid,66618922,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/8699,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Destouches,_André_Cardinal",https://imslp.org/wiki/,
statements,date of birth,date,1672-04-06,,
statements,date of death,date,1749-02-07,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,dtkJhYLf,,Paris
statements,place of death,item,dtkJhYLf,,Paris
statements,educated at,item,SUJ5Tb3L,,
