category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Etudes: pour piano préparatoires à la polyphonie,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992260,,,
metadata,FAAM manifestation ID,id,KCA-030902518254,,,
metadata,call number,string,MM-DUBP-ABSIL-etudes-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,cbi3YyeP,,phrase analysis,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,Fs2ZbaMQ,,étude,
statements,keyword,item,4Tq9WPGv,,solo,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,jxEBvJE3,,Jean Absil,YvQmwaaW||1961
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
