category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Hoe Gabriël Maria vond. Comment Gabriel trouva Marie,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005676,,,
metadata,FAAM manifestation ID,id,DPF-202502025,,,
metadata,call number,string,ms-1929-03,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Supplementum ad periodicum MUSICA SACRA Septemberis 1929 (No. 3).,,,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,EgkVbUEo,,sostenuto,
statements,provenance,item,HkU9txzL,,Donation Private Fonds,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,DDmh36uo,,villanella,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,brhsLAa9,,Raymond Moulaert,YvQmwaaW||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|1929
statements,agent,statement,73rx6srk,,Florian Heyerick,9QaFAsRL||
statements,agent,statement,NY8AZCns,,Charles Van den Borren,eBGrzZAP||
statements,agent,statement,X3yMqYb6,,Musica Sacra: tijdschrift voor kerkzang en gewijde muziek,7tdgMgre|QRuTEdwa|
